<<<<<<< HEAD
Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,CBS,CCL,CHTR,CMCSA,CMG,DG,DHI,DIS,DISCA,DISCK,DISH,DLTR,DRI,EXPE,F,FL,FOX,FOXA,GM,GPC,GPS,GRMN,GT,HAS,HBI,HD,HLT,HOG,HRB,IPG,JWN,KMX,KORS,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,MGM,MHK,NCLH,NFLX,NKE,NWL,NWS,NWSA,OMC,ORLY,PHM,PVH,RCL,RL,ROST,SBUX,SIG,SNI,TGT,TIF,TJX,TPR,TRIP,TSCO,TWX,UA,UAA,ULTA,VFC,VIAB,WHR,WYN,WYNN,YUM
2017-12-26,101.959999,1176.76001,84.879997,714.47998,67.582977,,51.31525,59.98209,65.26516,340.399994,40.658962,295.519989,92.228806,50.828196999999996,108.120003,23.57,22.299999,48.34,108.5,96.530396,119.11008500000001,12.297168,48.236903999999996,34.005981,34.436015999999995,41.37912,94.640701,34.704056,58.284355000000005,32.471218,92.238892,20.758623,189.280548,79.22264100000001,51.373829,25.834127,20.05135,48.114734999999996,65.550003,63.98,56.319614,62.161812,47.176018,63.853931,40.779999,91.53825400000001,26.509646999999998,132.990143,15.72,170.213165,33.235195000000004,276.450012,53.73,187.759995,63.458054000000004,30.66437,16.501484,16.211448999999998,72.756149,244.649994,33.457786999999996,136.485321,119.585831,102.889618,80.72287800000001,56.831745,57.401642,85.389595,65.280922,104.66056800000001,77.12912800000001,44.650276,34.529999,74.990974,91.253113,14.07,15.66,226.67999300000002,74.143051,31.675673,169.00766000000002,113.27503200000001,168.107971,81.81100500000001
2017-12-27,99.769997,1182.26001,84.730003,707.0,67.920792,,51.394978,59.085201,66.328239,333.25,40.25058,295.420013,92.36842299999999,50.878056,107.639999,23.049999,21.74,47.669998,107.489998,96.788742,119.987656,12.199571,47.372516999999995,33.976128,34.386253,40.894054,94.918503,34.257099,58.471199,32.461258,91.11571500000001,20.947248000000002,189.111526,80.00119000000001,50.887577,26.220746999999996,20.081085,47.57869,64.910004,63.59,54.754906000000005,60.483096999999994,47.18594,63.883915,40.869999,91.757416,25.314985,135.93327299999999,15.62,171.584503,33.593956,273.440002,54.0,186.240005,62.760162,30.475941,16.551188,16.151814,72.885101,242.309998,33.417908000000004,136.635269,120.61074099999999,102.809998,80.493553,56.961043999999994,56.298145,84.961052,64.606491,104.700363,76.651115,44.352276,34.529999,74.572693,90.974327,14.23,15.73,225.649994,74.053612,30.791097999999998,168.928192,114.726891,169.693161,82.020035
2017-12-28,99.709999,1186.099976,85.559998,718.380005,67.980408,,51.923176,59.055302000000005,66.050049,338.02999900000003,40.131054,294.820007,92.328529,51.197165999999996,107.769997,22.549999,21.280001000000002,47.849998,108.07,96.87816600000001,120.915085,12.277648,46.78632,33.916416,34.316586,40.963347999999996,94.729996,34.207432,58.776039000000004,32.620625,90.96662099999999,20.877756,188.70384199999998,80.300629,51.175358,26.339706,20.190115,47.360302000000004,64.809998,63.549999,54.15081,60.255978000000006,47.166092,63.783974,41.189999,92.504547,25.39397,136.252533,15.34,172.011795,33.514236,276.140015,53.610001000000004,192.71000700000002,62.760162,30.773459999999996,16.551188,16.231329000000002,72.805748,242.36000099999998,33.617302,136.875214,120.282372,102.610001,80.373901,57.498135,55.5923,85.19027700000001,64.289108,103.68559300000001,76.06356,44.044342,34.5,74.771873,91.21328000000001,14.14,15.52,225.330002,73.825058,30.622133,169.51419099999998,116.009697,167.968399,82.288788
2017-12-29,99.690002,1169.469971,84.83000200000001,711.369995,68.03009,,50.916607,58.796204,65.940758,335.959991,39.891998,289.02999900000003,92.757362,50.927917,107.510002,22.379998999999998,21.17,47.75,107.309998,95.4076,119.439171,12.189811,46.577675,33.956223,34.366347999999995,40.577278,94.263687,33.830002,58.57936899999999,32.182365000000004,90.340439,20.758623,188.455261,79.71172299999999,50.490643,25.992741,19.981968,47.032722,64.129997,62.950001,53.705166000000006,59.465996,47.364563000000004,63.2043,40.669998,92.584244,24.870691,135.414474,15.38,171.037949,33.275059000000006,275.899994,53.25,191.96000700000002,62.361366000000004,30.644534999999998,16.501484,16.112053,72.240364,240.539993,33.148731,137.17514,118.690285,103.690002,80.014954,57.12018199999999,56.218613,85.09060699999999,64.715591,103.416977,76.143227,43.935074,34.459998999999996,74.44323,91.073891,13.32,14.43,223.66000400000001,73.536873,30.622133,167.49794,115.224106,168.07806399999998,81.233673
2018-01-02,106.089996,1189.01001,86.110001,736.539978,68.71566,,51.604263,58.965614,66.318298,348.97000099999997,41.07,292.950012,93.80450400000001,50.917946,111.800003,23.110001,21.83,50.200001,108.690002,95.705688,121.08461000000001,12.355725,47.581161,35.190273,35.690048,41.37912,95.82135799999999,33.869999,58.549866,32.192326,91.523239,21.1458,186.96376,79.532059,51.661609999999996,26.528060999999997,20.071173,48.759968,64.760002,64.029999,55.804646,59.140125,47.493567999999996,64.803391,41.349998,91.269295,25.976492,133.439087,16.02,172.13104199999998,33.394646,276.0,54.959998999999996,201.070007,63.298534,31.378415999999998,16.700295999999998,16.330725,72.180847,249.25999500000003,33.268364,138.93469199999998,119.784843,104.879997,80.26422099999999,57.319103000000005,54.965996,86.34634399999999,67.07609599999999,105.884262,76.372284,44.958206,34.77,75.369415,91.511986,13.97,15.03,229.63000499999998,73.954239,30.999816999999997,166.85235600000001,116.18869,163.80110200000001,81.22371700000001
2018-01-03,107.050003,1204.199951,87.540001,749.429993,67.960541,,51.863384,58.995509999999996,66.467331,353.02999900000003,40.41,309.0,93.734695,52.71294,112.279999,22.620001000000002,21.48,49.360001000000004,108.019997,97.91153,124.824257,12.453322,47.561291,35.757534,36.366825,42.388851,96.535698,33.169998,59.267727,31.734142,90.738022,20.877756,187.938202,80.699883,49.716606,26.419014,19.585501,48.293415,66.940002,63.799999,55.121326,57.431785999999995,47.255404999999996,67.19205500000001,41.560001,91.667755,25.008915,136.132813,16.139999,171.40563999999998,33.215267,275.140015,55.369999,205.050003,63.288563,31.566846999999996,16.799704000000002,16.390362,69.790359,253.83999599999999,34.165627,139.17463700000002,122.969025,101.639999,80.214363,58.393276,54.478867,86.34634399999999,66.619858,106.48118600000001,74.99799300000001,44.968140000000005,34.970001,75.937073,91.10376,14.4,15.72,245.11999500000002,73.31824499999999,29.76738,167.696579,116.84501599999999,162.02650500000001,81.154045
2018-01-04,111.0,1209.589966,88.910004,761.26001,66.84773299999999,,53.54764599999999,57.799656000000006,66.41765600000001,349.790009,40.669998,307.109985,94.831711,51.925137,112.230003,22.129998999999998,20.889999,49.380001,108.860001,97.891655,125.791573,12.668034,46.011353,35.99638,36.645496,43.695557,96.644836,32.740002000000004,59.267727,32.451298,90.16152199999999,21.106091,189.429703,80.100998,50.579952,26.389275,19.99188,47.707737,68.25,64.08000200000001,54.15081,50.361435,47.364563000000004,66.912201,42.060001,92.385002,24.179564000000003,135.384552,15.91,172.608017,33.544132,275.26001,54.68,205.630005,63.248684,31.794946999999997,16.829525,16.489758,70.484688,257.679993,33.726967,141.384064,121.854561,103.519997,80.673027,58.61209100000001,55.473006999999996,85.668648,65.310677,106.202621,75.1175,44.898609,34.919998,77.30145300000001,92.228859,14.75,15.92,244.88000499999998,74.987732,29.379755,167.676727,115.08488500000001,162.903824,81.98021700000001
2018-01-05,112.18,1229.140015,91.57,775.5,68.427521,,55.102352,57.38110699999999,65.871216,350.880005,41.040001000000004,313.790009,95.459999,52.343967,111.620003,22.0,20.790001,49.220001,111.139999,98.676613,126.768875,12.882747,46.657158,36.175518,36.575829,43.566868,96.734123,32.549999,58.74654399999999,32.71027,91.85125,21.076307,191.408417,79.14278399999999,50.579952,26.5578,20.011703,47.896343,71.040001,63.919998,53.833907999999994,49.72945,47.533264,67.541855,42.02,94.377342,24.169689,134.08757,16.26,172.955826,33.773338,276.670013,54.869999,209.99000499999997,63.78705600000001,31.715607000000002,17.097923,16.698488,71.585701,260.27999900000003,34.434803,143.053635,120.630646,104.379997,81.729919,59.288422,56.596385999999995,85.848038,66.004944,106.023544,76.830376,45.107208,34.73,79.11398299999999,93.194664,14.73,15.87,237.960007,75.22622700000001,28.922562,167.33902,111.813225,163.990524,82.458
2018-01-08,111.389999,1246.869995,91.93,766.47998,69.242249,,55.132248,56.563938,65.622833,356.549988,40.48,318.47000099999997,94.150002,52.722908,110.019997,22.370001000000002,21.129998999999998,48.900002,109.099998,98.150002,127.855865,12.833948,46.667095,35.677917,36.068249,43.774753999999994,97.210358,32.299999,59.336563,32.999126000000004,92.606651,21.44363,190.951019,80.78971899999999,51.145592,26.081961,20.170289999999998,47.916199,70.050003,64.800003,56.349327,48.030986999999996,47.950047,67.19205500000001,41.860001000000004,93.351288,24.130198,136.023056,15.81,172.836578,32.986057,279.149994,54.66,212.05000299999998,64.355339,31.814781,17.097923,16.728308,71.823769,260.0,34.335106,142.70373500000002,120.49133300000001,104.959999,80.982117,58.990044,57.103393999999994,86.01745600000001,66.629784,106.29216000000001,75.336586,44.988007,34.669998,78.924759,92.656998,14.78,15.98,231.13999900000002,76.875847,29.002073,167.905167,113.22530400000001,161.807175,82.597359
2018-01-09,110.489998,1252.699951,92.75,770.950012,69.331673,,55.550827000000005,55.7966,67.192604,354.76001,40.610001000000004,319.369995,94.25,52.683021999999994,109.940002,21.65,20.5,48.57,109.690002,97.489998,126.92842900000001,12.765630999999999,45.70335,36.006336,36.366825,43.606464,98.172729,31.99,58.85471,33.756122999999995,93.371994,21.572687,192.00502,81.777885,51.870003000000004,26.210835,20.130642,47.538982,69.800003,63.82,56.468163,46.786762,47.582878,66.632362,41.990002000000004,94.18808,24.377029,137.389893,15.82,172.44902,33.514236,279.790009,54.939999,209.309998,63.896721,31.646185,17.147627,16.778006,71.496437,261.26001,34.544468,141.12413,122.54115300000001,104.989998,80.27419300000001,58.860741000000004,56.258377,85.51915,68.57373,105.993698,75.18721,45.047607,34.59,79.16377299999999,92.279999,14.1,15.11,232.919998,75.653542,28.862928000000004,167.22976699999998,112.738037,162.903824,82.378372
2018-01-10,110.589996,1254.329956,90.459999,767.780029,69.88806899999999,,54.324996999999996,56.464282999999995,67.510536,350.829987,41.09,321.799988,94.779999,50.828196999999996,109.470001,22.83,21.690001000000002,48.41,109.629997,96.790001,126.828705,12.716832,45.981541,35.150463,35.431278000000006,42.567039,98.619202,32.029999,59.464401,33.337784,91.751846,21.493267000000003,190.712387,81.498405,51.750923,25.744907,20.715432999999997,48.839382,70.300003,63.919998,58.27055,47.724869,47.116478,68.221466,42.240002000000004,93.809525,25.275494000000002,137.379898,15.68,172.41922,33.803234,272.089996,55.599998,212.520004,64.026337,30.892467,17.04822,16.748188,72.111412,258.450012,33.567451,140.90419,122.451591,104.980003,80.44369499999999,59.497288,52.381229,86.555626,70.150711,105.29728700000001,75.954018,44.928406,34.490002000000004,78.207718,92.089996,13.94,15.06,230.44999700000002,75.643608,28.982195,165.08441200000001,112.08171100000001,161.508072,82.169342
2018-01-11,112.949997,1276.680054,92.059998,773.3099980000001,71.249268,,55.720249,57.580414000000005,68.355049,355.269989,42.599998,325.5,98.190002,51.895222,110.989998,24.01,22.709999,49.25,111.349998,97.599998,129.052551,12.843708,46.001415,35.628159000000004,36.028434999999995,43.745052,101.099564,33.189999,60.398602000000004,33.457306,91.85125,22.178272,193.57605,82.915764,53.219597,25.853954,21.270487,49.722858,71.910004,64.440002,60.528484,49.383831,48.198132,69.53072399999999,42.990002000000004,95.37352,25.966619,139.105881,15.48,172.299973,34.98914,271.72000099999997,56.16,217.24000499999997,64.09612299999999,31.646185,17.396143,16.976797,73.7183,259.75,34.414864,142.543777,124.789978,105.940002,82.318184,59.67631899999999,54.896407999999994,87.382813,73.39392099999999,106.90898100000001,76.561485,45.216473,35.279999,78.167877,91.889999,14.13,15.3,233.149994,76.706909,30.622133,167.8853,116.23841100000001,162.006561,82.109619
2018-01-12,115.940002,1305.199951,92.910004,787.929993,72.77937299999999,,57.03576700000001,58.626789,69.239288,354.0,42.439999,327.339996,99.099998,51.765578999999995,112.470001,24.33,23.0,49.48,114.839996,98.019997,131.9944,12.912025,47.144001,36.195423,36.555923,43.626263,102.468719,33.869999,60.929618999999995,33.776043,91.890999,22.257692000000002,195.306183,83.794128,53.993626,26.131527,21.548014000000002,51.440178,72.33000200000001,65.239998,63.25186899999999,49.048088,48.426369,69.220901,43.470001,100.473923,26.549141,139.455063,15.29,172.478851,34.909411999999996,274.070007,57.849998,221.229996,64.474976,31.993290000000002,17.445845000000002,17.046373000000003,75.30534399999999,258.600006,34.374984999999995,143.59350600000002,126.899498,106.790001,83.335205,60.074162,56.606322999999996,87.572174,76.170998,107.90385400000001,77.955688,45.474739,36.540001000000004,79.283287,92.050003,14.14,15.12,237.32000699999998,77.31309499999999,33.554146,171.58010900000002,117.272621,165.037323,83.234413
2018-01-16,113.900002,1304.859985,92.559998,781.02002,71.934837,,56.128856999999996,59.224716,68.076851,352.929993,41.82,327.369995,98.440002,50.688587,110.690002,24.530001000000002,23.200001,47.990002000000004,112.879997,96.739998,130.239258,12.785150999999999,46.657158,35.61821,36.118010999999996,43.745052,101.9925,32.709998999999996,60.428104000000005,33.367664000000005,90.83740999999999,21.94001,195.196808,83.24515500000001,51.582221999999994,26.399185,21.032606,49.812199,71.33000200000001,63.84,62.786418999999995,48.376606,48.069126000000004,68.741173,43.189999,100.583504,25.591435999999998,138.7966,15.12,172.58815,35.905972,274.48999,57.389998999999996,221.52999900000003,63.228744999999996,31.487509000000003,17.197329,16.867462,73.7183,257.890015,33.657177000000004,141.364059,126.123352,104.41999799999999,80.63314100000001,60.233299,56.457207,87.512375,74.346062,107.02836599999999,76.27269,45.593941,35.889998999999996,78.855049,91.910004,12.48,13.81,237.11999500000002,76.200096,31.188658,167.805847,116.427361,168.217636,82.54759200000001
2018-01-17,115.349998,1295.0,93.559998,788.0599980000001,73.78289000000001,,57.713459,58.696548,69.000839,357.839996,41.68,334.630005,100.5,51.955051,111.970001,24.700001,23.4,45.450001,112.800003,97.459999,130.279144,11.887262,47.759997999999996,36.31485,36.934124,43.586665999999994,102.667152,33.259997999999996,61.991665000000005,34.234226,91.066025,21.781168,198.68692,83.873985,52.108166,26.250486,21.389426999999998,50.596409,69.839996,64.629997,63.964897,48.337105,48.128665999999996,70.670082,43.189999,101.290779,25.907379000000002,141.669907,15.16,173.879974,36.414219,277.799988,59.27,217.5,63.617568999999996,31.517262,17.445845000000002,17.10601,74.88874799999999,265.040009,34.295231,142.45379599999998,129.56625400000001,106.050003,81.061882,60.332756,55.313945999999994,87.7416,76.190826,108.431137,76.262733,46.676674,35.900002,80.249306,92.16999799999999,12.39,13.83,238.690002,77.650963,31.765121,170.219391,116.477074,173.062881,82.706848
2018-01-18,115.529999,1293.319946,93.099998,784.789978,74.21012900000001,,56.916176,59.792747,68.573616,365.25,41.849998,337.52999900000003,101.029999,50.798279,110.41999799999999,25.59,24.23,45.16,112.900002,97.360001,126.539505,11.779905,48.59,35.558495,36.00853,43.418381,102.121475,33.759997999999996,62.188334999999995,33.945374,89.972672,21.840733,197.205368,83.794128,51.939468,26.300055,21.409252,50.844578000000006,70.540001,65.010002,64.222382,48.406227,47.989738,70.50018299999999,42.700001,100.972008,26.262817,140.801941,15.23,173.472565,35.945834999999995,278.130005,58.860001000000004,220.330002,63.916664000000004,31.031313,17.296736,16.907221,75.404533,266.329987,34.04599,144.663223,128.680649,109.82,81.41085799999999,60.760436999999996,55.661896,88.219963,77.261986,107.495956,76.929955,46.994541,35.619999,80.567993,92.970001,12.37,13.7,243.149994,77.939148,33.742989,166.25640900000002,122.04586,174.94714399999998,82.71680500000001
2018-01-19,117.019997,1294.579956,93.519997,793.799988,76.36618,,56.74675,57.550518000000004,68.116592,366.049988,42.5,343.869995,101.980003,51.336777000000005,110.589996,25.709999,24.43,45.259997999999996,114.730003,99.040001,125.92121100000001,11.711588,50.209998999999996,36.085949,36.476303,42.71553,103.321968,34.810001,62.807860999999995,34.85178,92.000336,23.032047,200.188354,85.33126800000001,52.594418000000005,26.052221,21.161459,51.618858,70.58000200000001,65.860001,66.886353,50.055316999999995,47.880581,71.779457,42.959998999999996,104.548264,26.66762,143.735107,16.139999,175.012802,36.224869,279.140015,59.43,220.460007,67.007317,30.961889000000003,17.445845000000002,17.115952,74.35311899999999,273.019989,34.494617,147.032639,128.332382,112.779999,83.514679,60.92952,54.74728399999999,88.200035,77.460342,107.21738400000001,78.563164,47.441536,35.450001,82.051872,93.360001,12.85,14.21,244.13000499999998,79.290634,33.156586,166.395462,126.28211200000001,179.09451299999998,83.42353100000001
2018-01-22,118.029999,1327.310059,93.550003,788.700012,77.558472,,56.288311,58.048793999999994,68.414658,370.25,42.889998999999996,330.0,102.269997,52.2243,111.099998,26.33,25.09,46.259997999999996,115.019997,98.059998,127.83591499999999,11.731108,50.369999,36.782589,37.133175,42.854118,103.312042,35.48,62.975032999999996,35.479286,90.31061600000001,22.833494,203.300613,85.610748,53.398219999999995,26.250486,21.766071,52.432846,71.489998,65.699997,67.510254,51.388416,47.721806,71.689514,42.849998,106.699997,26.904577000000003,143.475693,16.09,175.102249,36.992218,279.559998,59.369999,227.580002,66.189789,31.279245,17.445845000000002,17.076193,75.741783,272.299988,35.042946,148.31231699999998,128.063705,114.889999,84.232567,61.078712,55.542595,88.469116,77.936417,109.316566,79.130798,47.193203000000004,37.200001,81.60372199999999,94.0,13.28,14.55,235.00999500000003,79.916687,33.733047,165.521408,126.640106,194.63716100000002,84.518463
